,0,1,2,3,4,5,6,7,8,9,10,11,12,13
464,8,132,A,2,1,2,458,640,727,327,619,513,9,A
465,0,0,A,0,0,0,0,0,0,0,0,0,0,X
466,1,11,B,2,1,2,676,368,619,528,690,342,1,X
467,2,30,A,2,2,2,671,460,663,364,640,541,6,X
468,3,55,B,2,2,2,521,292,662,494,639,353,8,X
469,4,94,A,2,2,1,514,535,558,296,648,542,5,X
470,5,109,B,2,1,2,777,350,620,539,528,301,6,X
471,6,137,A,2,1,2,789,547,709,353,638,552,9,X
472,7,154,B,2,2,1,582,331,674,569,688,352,5,X
473,8,166,A,2,2,2,500,473,625,333,820,591,6,X
474,9,197,B,2,1,2,776,291,536,499,612,337,8,X
475,10,239,A,1,2,1,467,477,710,300,676,558,7,A
476,0,0,A,0,0,0,0,0,0,0,0,0,0,X
477,1,29,A,2,2,2,619,615,645,336,553,552,2,X
478,2,96,B,2,2,1,850,365,613,623,608,331,7,A
479,0,0,A,0,0,0,0,0,0,0,0,0,0,X
480,1,19,A,2,2,2,407,650,654,401,544,592,2,X
481,2,75,B,2,2,1,728,360,437,656,586,392,3,X
482,3,110,A,1,2,1,525,629,699,372,628,588,3,X
483,4,149,B,1,2,1,845,413,589,627,610,385,7,X
484,5,173,A,2,1,2,794,494,787,410,581,628,6,X
485,6,205,B,2,2,2,773,474,757,512,694,412,6,X
486,7,236,A,2,1,2,783,467,700,450,743,519,8,B
487,0,0,A,0,0,0,0,0,0,0,0,0,0,X
488,1,39,A,2,1,2,567,432,650,327,559,516,1,X
489,2,57,B,2,2,2,522,384,575,452,646,325,6,X
490,3,80,A,2,2,2,521,397,540,369,586,460,6,B
491,1,11,A,2,1,2,591,439,648,379,543,503,1,X
492,2,33,B,2,2,2,571,356,564,453,639,373,8,X
493,3,73,A,2,2,1,440,409,584,357,620,472,7,B
494,0,0,A,0,0,0,0,0,0,0,0,0,0,X
495,1,48,B,2,1,2,506,334,650,494,583,306,1,X
496,2,71,A,2,2,2,904,605,550,336,643,499,8,X
497,3,108,B,2,2,1,809,331,855,614,647,313,7,X
498,4,129,A,2,1,2,494,426,758,322,762,578,6,X
499,5,154,B,2,1,2,478,379,526,455,682,314,6,X
500,6,184,A,2,2,2,834,622,511,364,560,462,8,X
501,7,240,B,2,2,1,787,274,784,655,634,308,3,X
502,8,273,A,1,2,1,840,491,719,285,715,566,5,X
503,9,288,B,2,2,2,504,348,791,522,734,291,6,X
504,10,321,A,2,2,2,418,608,555,341,667,532,8,X
505,11,357,B,1,2,1,541,354,564,571,604,312,7,X
506,12,384,A,2,2,1,513,651,561,345,560,590,9,A
507,0,0,A,0,0,0,0,0,0,0,0,0,0,X
508,1,30,B,2,1,2,563,385,646,462,585,368,1,X
509,2,54,A,2,2,2,963,568,590,383,637,462,8,X
510,3,85,B,2,2,1,783,385,877,575,674,379,7,X
511,4,109,A,2,1,2,812,423,746,378,758,506,6,X
512,5,138,B,2,2,2,527,357,797,434,686,378,8,X
513,6,181,A,2,2,1,249,652,551,358,635,463,3,B
514,0,0,A,0,0,0,0,0,0,0,0,0,0,X
515,1,9,A,2,2,2,584,426,664,296,560,523,1,X
516,2,32,B,2,1,2,579,342,541,442,650,303,6,X
517,3,54,A,2,1,2,674,390,586,331,548,443,6,X
518,4,81,B,2,1,2,602,239,631,420,611,324,8,X
519,5,136,A,1,2,1,628,474,621,250,602,496,5,X
520,6,150,B,2,2,2,739,322,594,518,640,266,6,X
521,7,176,A,2,2,2,698,405,722,306,663,502,6,X
522,8,200,B,2,1,2,664,343,668,431,652,304,6,X
523,9,225,A,2,2,2,859,588,619,346,639,444,8,X
524,10,264,B,1,2,1,769,245,716,587,677,300,3,X
525,11,305,A,2,2,1,762,464,746,245,667,533,7,X
526,12,325,B,2,1,2,550,321,702,503,705,263,6,X
527,13,351,A,2,1,2,831,575,570,314,663,507,8,X
528,14,385,B,1,2,1,779,268,733,577,664,279,5,X
529,15,400,A,2,2,2,782,394,687,272,749,596,6,X
530,16,431,B,2,1,2,745,350,749,423,753,274,6,X
531,17,456,A,2,2,2,678,573,684,324,708,439,8,X
532,18,513,B,2,2,1,752,275,653,597,654,291,5,X
533,19,529,A,2,2,2,832,425,682,285,653,566,6,X
534,20,555,B,2,1,2,530,338,803,442,732,278,6,X
535,21,582,A,2,1,2,644,503,572,336,740,437,8,X
536,22,624,B,2,2,1,638,256,618,526,586,314,5,B
537,0,0,A,0,0,0,0,0,0,0,0,0,0,X
538,1,8,A,2,1,2,520,451,655,343,523,541,1,X
539,2,23,B,2,2,2,518,280,528,462,615,339,8,X
540,3,60,A,2,2,1,461,540,539,277,625,523,5,X
541,4,73,B,2,1,2,509,357,672,537,532,280,6,X
542,5,97,A,2,2,2,498,507,563,351,622,530,9,X
543,6,110,B,2,1,1,582,336,599,505,560,348,4,X
544,7,119,A,2,1,1,568,511,552,332,526,486,4,X
545,8,130,B,2,1,2,612,364,652,510,573,334,6,X
546,9,150,A,2,1,2,493,453,581,351,623,501,6,X
547,10,172,B,2,1,2,479,291,538,458,608,345,9,X
548,11,200,A,2,2,2,441,527,520,290,578,501,4,X
549,12,216,B,2,1,2,782,361,620,527,548,306,6,X
550,13,241,A,2,1,2,487,450,741,350,601,522,6,X
551,14,269,B,2,1,2,739,278,535,465,650,346,8,X
552,15,310,A,2,2,1,512,539,715,283,689,534,5,X
553,16,325,B,2,1,2,502,337,732,542,714,283,6,X
554,17,356,A,2,2,2,867,583,552,334,573,513,9,X
555,18,389,B,2,2,2,780,312,802,594,632,322,4,X
556,19,406,A,2,1,1,501,457,668,318,783,565,6,X
557,20,433,B,2,1,2,715,263,527,474,654,324,8,A
558,0,0,A,0,0,0,0,0,0,0,0,0,0,X
559,1,11,A,2,1,2,565,473,652,351,560,541,1,X
560,2,29,B,2,2,2,510,427,579,489,624,338,6,A
561,0,0,A,0,0,0,0,0,0,0,0,0,0,X
562,1,1,B,2,1,2,524,300,656,520,576,333,2,X
563,2,38,A,2,2,1,681,477,543,298,651,552,7,X
564,3,57,B,2,2,2,503,360,653,525,567,317,6,X
565,4,77,A,2,2,2,670,464,542,359,648,532,6,X
566,5,100,B,2,2,2,465,279,637,502,590,344,9,A
567,0,0,A,0,0,0,0,0,0,0,0,0,0,X
568,1,45,B,2,1,2,657,464,631,564,716,415,1,X
569,2,67,A,2,2,2,759,522,688,450,651,565,6,X
570,3,88,B,2,2,2,512,375,730,550,670,445,8,X
571,4,126,A,2,2,1,764,536,532,380,644,573,7,X
572,5,146,B,2,2,2,672,463,702,560,578,387,6,X
573,6,172,A,2,1,2,496,514,643,453,651,565,6,X
574,7,195,B,2,1,2,773,378,538,542,606,430,8,X
575,8,231,A,1,2,1,834,605,691,389,697,595,5,X
576,9,244,B,2,2,2,799,455,737,616,740,385,6,X
577,10,270,A,2,1,1,571,581,754,442,776,599,9,X
578,11,283,B,2,1,2,770,421,729,590,714,438,8,X
579,12,298,A,1,2,1,782,478,635,431,692,596,5,B
580,0,0,A,0,0,0,0,0,0,0,0,0,0,X
581,1,16,A,2,1,2,602,470,648,348,550,545,1,X
582,2,39,B,2,2,2,740,292,550,486,611,334,8,X
583,3,76,A,1,2,1,730,596,650,300,672,527,3,X
584,4,118,B,2,2,1,514,322,714,601,649,326,3,X
585,5,145,A,2,2,1,461,460,562,325,681,606,6,X
586,6,173,B,2,1,2,786,392,488,495,552,322,6,X
587,7,203,A,2,1,2,833,430,750,377,630,504,6,X
588,8,235,B,2,2,2,521,308,796,452,721,362,6,A
589,0,0,A,0,0,0,0,0,0,0,0,0,0,X
590,1,9,B,2,1,2,657,363,619,495,710,323,1,X
591,2,27,A,2,1,2,551,510,642,355,638,505,8,X
592,3,42,B,2,1,1,688,326,601,510,622,349,5,X
593,4,56,A,2,1,2,839,467,596,329,518,493,6,X
594,5,80,B,2,2,2,498,283,724,479,659,333,8,X
595,6,115,A,2,2,1,485,571,536,282,847,484,3,X
596,7,149,B,2,1,1,489,373,521,579,572,307,7,X
597,8,170,A,2,2,2,491,448,514,362,581,551,6,X
598,9,193,B,2,1,2,730,278,514,466,564,352,8,X
599,10,235,A,2,2,1,861,396,680,284,691,528,7,B
600,0,0,A,0,0,0,0,0,0,0,0,0,0,X
601,1,27,B,2,1,2,683,374,621,522,695,340,1,X
602,2,48,A,2,2,2,807,564,713,374,640,545,9,X
603,3,71,B,2,2,1,757,336,762,582,662,359,4,X
604,4,84,A,2,1,2,649,485,647,352,768,581,6,X
605,5,106,B,2,1,2,546,314,668,519,636,338,9,X
606,6,128,A,2,2,1,488,469,576,320,660,543,7,X
607,7,160,B,2,1,2,759,295,511,506,588,337,8,X
608,8,197,A,1,2,1,801,534,668,310,655,549,5,X
609,9,214,B,2,2,2,563,436,722,556,699,311,6,A
610,0,0,A,0,0,0,0,0,0,0,0,0,0,X
611,1,19,B,2,1,2,658,357,620,501,691,316,1,X
612,2,39,A,2,2,2,651,434,672,343,645,524,6,X
613,3,61,B,2,2,2,610,370,628,464,654,346,6,X
614,4,88,A,2,2,2,388,579,610,353,646,470,8,X
615,5,129,B,1,2,1,667,312,542,575,577,325,5,X
616,6,141,A,2,1,2,706,454,551,312,472,587,6,X
617,7,170,B,2,2,2,540,292,670,495,639,329,8,X
618,8,195,A,2,2,1,486,547,594,307,652,509,3,X
619,9,228,B,1,2,1,513,298,500,561,571,295,5,X
620,10,240,A,2,2,2,497,423,558,299,534,582,6,X
621,11,266,B,2,1,2,728,351,523,463,559,307,6,X
622,12,289,A,2,1,2,499,559,694,348,569,495,8,X
623,13,326,B,1,2,1,766,301,546,575,603,320,5,X
624,14,339,A,2,1,2,820,509,578,310,532,596,6,X
625,15,369,B,2,2,2,792,348,747,524,694,322,6,X
626,16,396,A,2,1,2,546,416,727,344,707,514,6,X
627,17,421,B,2,1,2,552,411,573,463,648,338,6,A
628,0,0,A,0,0,0,0,0,0,0,0,0,0,X
629,1,10,A,2,2,2,576,419,658,292,571,510,1,X
630,2,31,B,2,1,2,539,256,553,444,658,305,9,X
631,3,62,A,1,2,1,475,496,614,277,569,508,5,X
632,4,74,B,2,2,1,733,270,509,521,588,267,4,X
633,5,94,A,2,2,1,749,391,630,284,586,502,6,X
634,6,115,B,2,1,2,770,343,735,429,689,300,6,X
635,7,137,A,2,2,2,563,590,731,330,728,429,9,X
636,8,176,B,2,2,2,447,339,628,598,653,311,7,A
637,0,0,A,0,0,0,0,0,0,0,0,0,0,X
638,1,49,B,2,1,2,603,351,652,494,589,309,1,X
639,2,74,A,2,2,2,699,426,600,330,631,498,6,X
640,3,99,B,2,2,2,633,380,717,450,636,322,6,X
641,4,126,A,2,1,2,829,603,608,358,657,470,8,X
642,5,176,B,2,2,1,787,335,788,633,650,308,8,X
643,6,200,A,2,1,2,478,556,751,327,712,573,8,X
644,7,234,B,1,2,1,522,305,585,551,632,310,5,X
645,8,248,A,2,2,2,751,442,557,303,565,584,7,X
646,9,276,B,2,2,2,783,370,735,470,627,305,6,X
647,10,305,A,2,1,2,440,583,728,355,691,485,8,X
648,11,347,B,1,2,1,479,303,510,586,619,309,5,X
649,12,361,A,2,2,2,451,387,545,306,438,610,6,B
650,0,0,A,0,0,0,0,0,0,0,0,0,0,X
651,1,0,A,2,1,2,676,447,629,343,733,523,1,X
652,2,18,B,2,2,2,634,364,684,455,616,339,6,X
653,3,43,A,2,1,2,583,592,594,355,627,476,8,X
654,4,88,B,2,2,1,733,355,585,613,585,316,7,X
655,5,111,A,2,1,2,666,443,697,348,621,603,6,X
656,6,133,B,2,2,2,678,396,635,467,650,335,6,X
657,7,157,A,2,2,2,411,599,669,376,635,467,8,X
658,8,204,B,2,2,1,658,353,522,596,593,312,7,X
659,9,226,A,2,1,2,511,547,636,346,499,595,8,X
660,10,257,B,2,2,1,550,305,575,546,600,315,5,X
661,11,269,A,2,2,2,675,493,561,304,599,569,6,X
662,12,293,B,2,2,2,659,371,645,514,611,316,6,X
663,13,319,A,2,2,2,831,649,667,357,640,507,8,B
664,0,0,A,0,0,0,0,0,0,0,0,0,0,X
665,1,7,B,2,1,2,564,382,649,465,583,375,1,X
666,2,34,A,2,2,2,306,562,583,377,603,475,9,X
667,3,69,B,2,2,2,538,370,378,588,586,382,4,X
668,4,84,A,2,2,2,371,509,566,375,446,555,4,X
669,5,106,B,2,2,1,599,368,470,518,570,370,3,X
670,6,142,A,2,2,1,895,501,585,368,560,495,5,A
671,0,0,A,0,0,0,0,0,0,0,0,0,0,X
672,1,24,A,2,1,2,692,479,629,351,727,544,1,X
673,2,47,B,2,2,2,621,402,676,493,627,347,6,X
674,3,66,A,2,1,2,458,619,582,374,653,505,8,X
675,4,103,B,1,1,1,551,387,475,630,571,344,7,X
676,5,117,A,2,2,1,861,598,565,370,558,590,9,A
677,0,0,A,0,0,0,0,0,0,0,0,0,0,X
678,1,18,A,2,1,2,714,432,633,300,723,530,1,X
679,2,43,B,2,2,2,728,245,715,465,641,303,8,X
680,3,80,A,2,2,1,608,473,694,248,667,524,7,X
681,4,99,B,2,2,2,674,343,631,498,679,274,6,X
682,5,127,A,2,1,2,682,387,686,323,618,497,6,X
683,6,152,B,2,1,2,658,349,657,410,661,318,6,X
684,7,176,A,2,2,2,648,360,628,341,637,455,6,B
685,0,0,A,0,0,0,0,0,0,0,0,0,0,X
686,1,15,B,2,1,2,703,374,623,487,725,323,1,X
687,2,29,A,2,2,1,912,634,725,373,667,498,9,A
688,1,40,A,2,1,2,700,442,632,335,726,524,1,X
689,2,63,B,2,1,2,768,374,725,453,667,338,6,X
690,3,81,A,2,1,2,519,420,735,352,699,476,6,X
691,4,103,B,2,1,2,480,385,545,443,630,344,6,X
692,5,123,A,2,2,2,479,414,516,374,557,449,6,X
693,6,147,B,2,1,2,695,278,526,433,565,358,8,X
694,7,189,A,2,2,1,807,534,675,276,687,530,5,X
695,8,202,B,2,2,2,489,341,743,541,689,278,6,X
696,9,233,A,2,2,2,437,433,529,332,708,542,6,X
697,10,263,B,2,1,2,506,279,491,457,583,332,8,X
698,11,297,A,2,2,1,499,447,539,273,585,488,7,X
699,12,319,B,2,1,2,634,335,540,474,574,289,6,X
700,13,338,A,2,1,2,554,426,590,331,585,482,6,X
701,14,359,B,2,1,2,556,389,573,447,604,339,6,X
702,15,385,A,2,2,2,803,598,566,362,614,453,8,X
703,16,428,B,2,2,1,767,307,707,619,619,307,5,X
704,17,441,A,2,1,2,803,464,611,306,806,676,6,X
705,18,474,B,2,2,2,786,370,749,465,649,313,6,X
706,19,498,A,2,1,2,824,406,752,339,726,461,6,X
707,20,517,B,2,2,2,519,389,775,412,743,363,6,X
708,21,542,A,2,2,2,615,575,545,368,691,433,8,X
709,22,603,B,2,2,1,757,298,647,614,598,303,5,X
710,23,616,A,2,1,2,818,426,599,295,634,578,6,X
711,24,644,B,2,2,2,760,282,764,449,678,319,8,X
712,25,680,A,2,1,1,752,597,737,278,720,490,3,X
713,26,722,B,2,2,1,485,312,753,621,617,303,5,B
714,0,0,A,0,0,0,0,0,0,0,0,0,0,X
715,1,13,B,2,1,2,722,363,623,500,690,313,1,X
716,2,31,A,2,2,2,765,422,699,354,651,480,6,X
717,3,55,B,2,2,2,702,280,752,451,697,359,8,X
718,4,104,A,2,2,1,476,520,692,279,678,529,5,X
719,5,118,B,2,1,2,627,338,699,550,645,291,6,X
720,6,142,A,2,1,2,509,420,578,338,593,491,6,X
721,7,160,B,2,1,2,716,301,541,442,588,345,9,X
722,8,172,A,2,1,2,929,298,609,331,560,435,6,B
723,0,0,A,0,0,0,0,0,0,0,0,0,0,X
724,1,31,A,2,1,2,603,437,656,335,561,528,1,X
725,2,50,B,2,2,2,611,362,572,453,621,328,6,X
726,3,70,A,2,1,2,481,426,583,357,599,476,6,X
727,4,91,B,2,1,2,519,295,545,456,598,329,8,X
728,5,112,A,2,2,1,811,426,595,302,580,468,7,X
729,6,141,B,2,2,2,720,281,774,450,606,299,8,X
730,7,177,A,2,2,1,493,457,718,285,707,502,7,X
731,8,200,B,2,1,2,736,355,515,478,653,282,6,X
732,9,223,A,2,1,2,841,575,690,341,626,508,8,X
733,10,254,B,2,2,1,766,351,773,582,637,300,7,X
734,11,280,A,2,1,2,536,419,730,334,718,546,6,X
735,12,306,B,2,1,2,513,386,534,441,637,319,6,X
736,13,333,A,2,2,2,870,618,543,363,592,472,8,X
737,14,388,B,2,2,1,470,316,817,632,641,315,7,X
738,15,413,A,2,2,2,462,434,513,318,682,544,6,X
739,16,443,B,2,1,2,497,376,490,458,588,324,6,X
740,17,471,A,2,2,2,487,561,512,355,547,480,8,X
741,18,510,B,2,2,1,799,289,501,573,579,304,5,B
742,0,0,A,0,0,0,0,0,0,0,0,0,0,X
743,1,6,B,2,1,2,580,398,656,477,583,374,1,X
744,2,32,A,2,1,2,462,425,593,389,655,479,6,A
745,1,34,A,2,1,2,549,441,652,324,559,514,1,X
746,2,55,B,2,1,2,778,379,573,453,650,323,6,X
747,3,80,A,2,1,2,491,572,724,352,663,484,8,X
748,4,111,B,1,2,1,530,312,596,548,612,315,5,X
749,5,123,A,2,2,2,650,449,579,302,558,577,6,X
750,6,148,B,2,2,1,606,318,626,473,582,302,4,X
751,7,162,A,2,1,1,574,444,636,317,659,480,6,X
752,8,183,B,2,1,2,693,330,606,460,640,310,9,X
753,9,194,A,2,1,1,621,466,624,304,622,468,6,X
754,10,212,B,2,1,2,498,358,664,481,631,307,6,X
755,11,245,A,2,2,2,480,405,545,350,630,495,6,X
756,12,272,B,2,1,2,479,390,521,437,568,341,6,X
757,13,293,A,2,2,1,559,414,502,388,535,450,6,X
758,14,316,B,2,1,2,490,275,562,436,570,362,8,X
759,15,383,A,2,2,1,634,530,494,268,570,549,5,X
760,16,395,B,2,2,2,861,449,572,562,475,286,4,A
761,0,0,A,0,0,0,0,0,0,0,0,0,0,X
762,1,24,A,2,1,2,707,442,631,327,731,512,1,X
763,2,47,B,2,2,2,641,375,697,453,642,323,6,X
764,3,72,A,2,1,2,486,565,625,345,657,489,8,X
765,4,100,B,1,2,1,739,301,613,562,597,308,5,X
766,5,116,A,2,1,2,820,449,586,300,546,578,6,X
767,6,147,B,2,2,2,490,374,769,476,703,302,6,X
768,7,180,A,2,2,2,406,561,526,362,635,475,8,X
769,8,215,B,2,1,1,828,336,446,579,572,323,7,A
770,0,0,A,0,0,0,0,0,0,0,0,0,0,X
771,1,45,B,2,1,2,671,362,622,478,703,309,1,X
772,2,65,A,2,1,2,530,582,643,345,649,488,8,X
773,3,97,B,1,2,1,721,347,564,574,597,319,7,X
774,4,121,A,2,1,2,600,434,701,336,551,587,6,X
775,5,142,B,2,1,2,642,394,620,452,663,335,6,X
776,6,164,A,2,1,2,524,593,640,368,649,454,8,X
777,7,202,B,2,2,1,803,290,555,584,599,315,5,A
778,0,0,A,0,0,0,0,0,0,0,0,0,0,X
779,1,7,A,2,1,2,569,456,657,340,552,523,1,X
780,2,28,B,2,1,2,744,264,599,466,633,336,9,A
781,0,0,A,0,0,0,0,0,0,0,0,0,0,X
782,1,9,A,2,2,2,603,668,652,423,562,605,2,X
783,2,66,B,2,2,1,485,427,548,665,602,419,5,X
784,3,86,A,2,2,2,485,624,542,427,586,628,8,X
785,4,121,B,1,2,1,781,385,515,625,573,419,3,X
786,5,157,A,1,2,1,853,656,682,393,644,597,3,X
787,6,197,B,2,2,1,522,461,832,665,654,413,7,X
788,7,224,A,2,2,2,475,511,530,454,695,622,6,X
789,8,254,B,2,1,2,547,385,498,517,572,443,8,X
790,9,313,A,2,2,1,435,579,569,380,618,586,5,X
791,10,327,B,2,1,2,491,465,638,592,536,405,6,X
792,11,346,A,2,2,1,880,658,508,455,496,582,9,A
793,0,0,A,0,0,0,0,0,0,0,0,0,0,X
794,1,50,A,2,1,2,617,435,650,335,554,523,1,X
795,2,70,B,2,2,2,567,387,576,453,626,328,6,X
796,3,94,A,2,1,2,487,411,578,366,597,463,6,X
797,4,117,B,2,1,2,720,274,518,427,600,344,8,X
798,5,158,A,2,2,1,679,505,688,271,684,508,5,X
799,6,171,B,2,2,2,567,356,715,524,708,272,6,X
800,7,202,A,2,2,2,484,572,586,346,606,533,8,X
801,8,244,B,2,2,1,500,309,518,569,581,303,5,X
802,9,259,A,2,2,2,466,418,574,298,487,574,6,X
803,10,280,B,2,2,1,562,307,489,435,502,304,9,X
804,11,283,A,2,1,2,446,590,515,304,484,428,4,A
805,0,0,A,0,0,0,0,0,0,0,0,0,0,X
806,1,45,A,2,1,2,549,536,647,437,540,594,1,X
807,2,71,B,2,2,2,523,503,530,558,623,430,6,A
808,0,0,A,0,0,0,0,0,0,0,0,0,0,X
809,1,26,B,2,2,2,710,380,620,592,703,413,2,X
810,2,79,A,2,2,1,403,594,707,379,682,596,5,A
811,0,0,A,0,0,0,0,0,0,0,0,0,0,X
812,1,11,A,2,1,2,591,467,656,352,520,539,1,X
813,2,28,B,2,2,2,528,273,550,470,632,340,8,X
814,3,73,A,2,2,1,517,524,557,267,673,525,5,X
815,4,87,B,2,1,2,536,354,657,518,577,286,6,X
816,5,108,A,2,2,1,598,522,562,346,618,506,9,X
817,6,119,B,2,1,2,696,286,676,530,561,354,8,X
818,7,154,A,2,2,1,610,403,711,281,670,542,7,B
819,0,0,A,0,0,0,0,0,0,0,0,0,0,X
820,1,5,A,2,1,2,680,449,612,330,712,531,1,X
821,2,21,B,2,2,2,621,360,697,487,635,327,6,X
822,3,42,A,2,2,2,463,522,629,348,685,492,4,X
823,4,63,B,2,1,2,537,348,620,520,601,339,7,X
824,5,87,A,2,2,1,852,593,564,335,469,567,9,A
825,0,0,A,0,0,0,0,0,0,0,0,0,0,X
826,1,15,B,2,1,2,601,373,648,490,567,323,1,X
827,2,31,A,2,2,2,536,519,599,373,682,496,9,X
828,3,43,B,2,1,2,541,296,697,521,594,360,8,X
829,4,73,A,2,2,1,486,500,569,287,642,528,5,X
830,5,88,B,2,1,2,508,353,564,500,564,290,6,X
831,6,112,A,2,2,2,498,452,534,346,602,513,6,X
832,7,135,B,2,1,2,481,287,524,471,581,340,8,X
833,8,168,A,2,2,1,678,409,519,284,622,541,5,B
834,0,0,A,0,0,0,0,0,0,0,0,0,0,X
835,1,13,B,2,1,2,700,368,629,512,700,328,1,X
836,2,33,A,2,2,2,780,447,727,360,673,521,6,X
837,3,58,B,2,2,2,769,290,765,470,676,345,8,X
838,4,94,A,1,2,1,645,447,693,294,724,516,7,X
839,5,122,B,2,2,2,591,410,606,466,679,305,6,X
840,6,157,A,2,2,2,669,425,600,391,648,456,6,X
841,7,176,B,2,1,2,742,286,697,446,581,411,9,B
842,0,0,A,0,0,0,0,0,0,0,0,0,0,X
843,1,12,A,2,1,2,716,466,617,346,723,564,1,X
844,2,30,B,2,2,2,527,299,727,509,619,344,9,X
845,3,65,A,2,2,1,617,508,527,288,666,540,7,X
846,4,81,B,2,1,2,773,368,666,537,565,311,6,X
847,5,107,A,2,1,2,798,552,714,357,669,516,9,X
848,6,132,B,2,2,1,775,313,724,577,667,347,5,X
849,7,146,A,2,1,2,546,534,637,333,794,616,4,X
850,8,164,B,2,1,2,595,355,710,556,634,338,6,X
851,9,190,A,2,2,2,482,457,633,363,651,528,6,X
852,10,219,B,2,1,2,737,290,526,489,623,351,8,X
853,11,260,A,1,2,1,837,546,707,297,702,558,5,X
854,12,273,B,2,2,2,532,348,721,563,692,304,6,X
855,13,300,A,2,2,2,451,459,570,348,687,549,6,X
856,14,325,B,2,1,2,746,289,489,486,592,350,9,X
857,15,357,A,1,2,1,498,476,655,317,657,533,7,X
858,16,383,B,2,1,2,517,372,521,509,674,311,6,X
859,17,410,A,2,2,2,778,445,541,361,595,508,6,X
860,18,436,B,2,2,2,700,292,709,468,640,355,8,X
861,19,471,A,1,2,1,520,462,665,308,691,532,7,X
862,20,495,B,2,1,2,588,294,487,522,654,303,8,X
863,21,533,A,2,2,1,839,616,582,306,600,534,3,X
864,22,581,B,2,2,1,541,346,818,646,649,325,7,X
865,23,603,A,2,2,2,633,467,586,340,711,576,6,X
866,24,626,B,2,2,2,549,298,563,504,610,349,9,X
867,25,660,A,2,2,1,465,490,557,298,658,548,7,X
868,26,682,B,2,1,2,517,358,498,514,600,308,6,X
869,27,711,A,2,2,2,439,460,548,362,588,528,6,A
870,0,0,A,0,0,0,0,0,0,0,0,0,0,X
871,1,31,A,2,1,2,529,449,648,324,553,527,1,X
872,2,54,B,2,1,2,511,283,616,461,640,309,9,X
873,3,83,A,2,2,1,896,587,559,287,634,503,4,A
874,0,0,A,0,0,0,0,0,0,0,0,0,0,X
875,1,13,B,2,1,2,586,482,662,577,560,437,1,X
876,2,38,A,2,1,2,755,631,562,462,627,572,8,X
877,3,68,B,2,2,1,509,428,693,626,623,442,5,X
878,4,85,A,2,2,2,462,535,586,424,741,633,6,X
879,5,112,B,2,1,2,484,405,511,555,597,437,8,X
880,6,150,A,2,2,1,409,636,509,405,602,589,3,X
881,7,177,B,1,2,1,535,400,534,620,546,418,3,X
882,8,225,A,2,2,1,828,649,523,399,613,594,3,X
883,9,261,B,2,2,1,636,467,764,646,611,421,7,X
884,10,282,A,2,2,2,441,530,671,441,697,619,6,X
885,11,312,B,2,1,2,473,414,524,552,608,435,8,X
886,12,334,A,2,2,1,429,533,541,425,572,577,7,X
887,13,361,B,2,1,2,791,406,456,563,555,437,8,X
888,14,397,A,1,2,1,549,502,701,414,636,592,5,B
889,0,0,A,0,0,0,0,0,0,0,0,0,0,X
890,1,10,A,2,1,2,608,451,650,346,551,527,1,X
891,2,23,B,2,2,2,534,328,574,464,610,336,9,X
892,3,36,A,2,2,1,501,494,581,328,585,473,4,X
893,4,48,B,2,1,1,574,353,591,503,566,338,6,X
894,5,68,A,2,2,2,665,449,601,341,625,516,6,X
895,6,91,B,2,2,2,607,393,632,472,625,336,6,X
896,7,115,A,2,2,2,651,436,617,380,630,481,6,X
897,8,139,B,2,1,2,479,276,670,459,652,351,8,X
898,9,191,A,2,2,1,512,520,527,270,597,535,4,X
899,10,207,B,2,1,2,707,383,618,536,548,285,6,X
900,11,234,A,2,1,2,594,579,715,369,636,510,8,X
901,12,267,B,2,2,1,753,364,591,587,615,324,7,X
902,13,291,A,2,1,2,501,468,713,354,605,610,6,X
903,14,315,B,2,1,2,794,280,543,478,646,333,8,X
904,15,348,A,2,2,1,880,538,690,292,700,532,5,X
905,16,363,B,2,2,2,834,380,735,557,728,285,6,X
906,17,391,A,2,1,2,457,646,793,360,804,540,8,B
907,0,0,A,0,0,0,0,0,0,0,0,0,0,X
908,1,16,B,2,1,2,608,341,652,499,571,316,1,X
909,2,38,A,2,2,2,303,624,577,339,628,497,8,B
910,1,10,A,2,1,2,602,519,650,408,544,579,1,X
911,2,32,B,2,2,2,471,356,546,536,646,408,8,X
912,3,76,A,2,2,1,830,506,461,356,608,580,7,X
913,4,104,B,2,2,2,847,456,783,523,588,379,6,X
914,5,133,A,2,1,2,812,650,795,445,720,546,8,X
915,6,187,B,2,2,1,462,399,757,655,663,410,5,X
916,7,207,A,2,2,2,411,591,524,401,722,628,8,X
917,8,230,B,1,2,1,471,437,525,587,540,401,7,X
918,9,256,A,2,2,2,437,488,509,418,523,586,6,X
919,10,290,B,2,1,2,689,481,460,500,527,426,6,A
920,0,0,A,0,0,0,0,0,0,0,0,0,0,X
921,1,0,A,2,1,2,628,439,650,378,499,504,1,X
922,2,63,B,2,2,2,725,356,583,440,616,377,8,X
923,3,95,A,1,2,1,882,447,674,359,697,478,7,A
924,0,0,A,0,0,0,0,0,0,0,0,0,0,X
925,1,19,A,2,1,2,593,454,643,344,562,538,1,X
926,2,40,B,2,2,2,533,427,575,465,624,339,6,A
927,0,0,A,0,0,0,0,0,0,0,0,0,0,X
928,1,0,B,2,1,2,735,368,617,481,724,316,1,X
